ID,INV,DATE,CATALOG,PCODE,QTY,custnum
5780,161536,03/01/30 0:00:00,Toys,TY2200,1,10520000
5781,152040,11/97/1 00:00:00,Sports,SP2600,4,10645000
5782,162631,12/97/27 00:00:00,Pets,PT3300,1,10645000
5783,182819,4/98/15 00:00:00,Sports,SP2000,2,10645000
5784,194183,6/98/4 00:00:00,Gardening,GD1300,2,10645000
5785,194183,6/98/4 00:00:00,Gardening,GD2000,1,10645000
5786,194183,6/98/4 00:00:00,Gardening,GD3200,3,10645000
5787,199355,6/98/26 00:00:00,Pets,PT3500,2,10645000
5788,199586,6/98/27 00:00:00,Pets,PT3100,1,10645000
5789,207285,7/98/30 00:00:00,Gardening,GD2000,3,10645000
5790,207285,7/98/30 00:00:00,Gardening,GD2200,1,10645000
5791,207285,7/98/30 00:00:00,Gardening,GD3400,3,10645000
5792,221959,9/98/30 00:00:00,Toys,TY3200,1,10645000
5793,226718,10/98/20 00:00:00,Pets,PT4600,1,10645000
5794,238665,12/98/10 00:00:00,Sports,SP1200,4,10645000
5795,152040,02/01/2008 0:00:00,Sports,SP2600,4,10645000
5796,162631,04/01/2005 0:00:00,Pets,PT3300,1,10645000
5797,98960,1/97/3 00:00:00,Gardening,GD2200,3,10770000
5798,108911,3/97/14 00:00:00,Pets,PT4200,1,10770000
5799,111756,3/97/31 00:00:00,Gardening,GD2300,1,10770000
5800,118005,5/97/5 00:00:00,Gardening,GD1010,1,10770000
5801,125168,6/97/12 00:00:00,Pets,PT1200,3,10770000
5802,135070,8/97/3 00:00:00,Toys,TY1900,1,10770000
5803,149600,10/97/19 00:00:00,Toys,TY2100,4,10770000
5804,149600,10/97/19 00:00:00,Toys,TY2600,1,10770000
5805,149600,10/97/19 00:00:00,Toys,TY4300,3,10770000
5806,149600,10/97/19 00:00:00,Toys,TY4700,3,10770000
5807,152425,11/97/3 00:00:00,Sports,SP1300,1,10770000
5808,164978,1/98/11 00:00:00,Gardening,GD1001,1,10770000
5809,164978,1/98/11 00:00:00,Gardening,GD1100,4,10770000
5810,164978,1/98/11 00:00:00,Gardening,GD3000,3,10770000
5811,164978,1/98/11 00:00:00,Gardening,GD4300,1,10770000
5812,187043,5/98/4 00:00:00,Sports,SP1500,1,10770000
5813,189806,5/98/16 00:00:00,Pets,PT2400,1,10770000
5814,192325,5/98/27 00:00:00,Toys,TY1100,1,10770000
5815,193965,6/98/3 00:00:00,Sports,SP3200,1,10770000
5816,200563,7/98/1 00:00:00,Sports,SP1000,2,10770000
5817,200563,7/98/1 00:00:00,Sports,SP2200,1,10770000
5818,200563,7/98/1 00:00:00,Sports,SP2300,1,10770000
5819,200563,7/98/1 00:00:00,Sports,SP3000,4,10770000
5820,234876,11/98/24 00:00:00,Toys,TY4700,1,10770000
5821,98960,4/00/12 00:00:00,Gardening,GD2200,3,10770000
5822,108911,6/00/21 00:00:00,Pets,PT4200,1,10770000
5823,111756,7/00/8 00:00:00,Gardening,GD2300,1,10770000
5824,118005,8/00/12 00:00:00,Gardening,GD1010,1,10770000
5825,125168,9/00/19 00:00:00,Pets,PT1200,3,10770000
5826,135070,11/00/10 00:00:00,Toys,TY1900,1,10770000
5827,149600,01/01/26 0:00:00,Toys,TY2100,4,10770000
5828,149600,01/01/26 0:00:00,Toys,TY2600,1,10770000
5829,149600,01/01/26 0:00:00,Toys,TY4300,3,10770000
5830,149600,01/01/26 0:00:00,Toys,TY4700,3,10770000
5831,152425,02/01/10 0:00:00,Sports,SP1300,1,10770000
5832,164978,04/01/20 0:00:00,Gardening,GD1001,1,10770000
5833,164978,04/01/20 0:00:00,Gardening,GD1100,4,10770000
5834,164978,04/01/20 0:00:00,Gardening,GD3000,3,10770000
5835,164978,04/01/20 0:00:00,Gardening,GD4300,1,10770000
5836,98961,1/97/3 00:00:00,Pets,PT2100,1,10895000
5837,98961,1/97/3 00:00:00,Pets,PT2300,1,10895000
5838,98961,1/97/3 00:00:00,Pets,PT2300,1,10895000
5839,98961,1/97/3 00:00:00,Pets,PT3200,1,10895000
5840,103828,2/97/9 00:00:00,Toys,TY1200,1,10895000
5841,113530,4/97/10 00:00:00,Toys,TY4100,1,10895000
5842,129967,7/97/7 00:00:00,Sports,SP1000,1,10895000
5843,144252,9/97/20 00:00:00,Gardening,GD1300,1,10895000
5844,156178,11/97/23 00:00:00,Toys,TY3300,4,10895000
5845,157714,12/97/1 00:00:00,Pets,PT4500,1,10895000
5846,192106,5/98/26 00:00:00,Sports,SP3000,1,10895000
5847,200329,6/98/30 00:00:00,Sports,SP2600,1,10895000
5848,200329,6/98/30 00:00:00,Sports,SP2700,1,10895000
5849,200329,6/98/30 00:00:00,Sports,SP3200,1,10895000
5850,237724,12/98/6 00:00:00,Pets,PT1300,1,10895000
5851,237958,12/98/7 00:00:00,Toys,TY3500,2,10895000
5852,98961,4/00/12 00:00:00,Pets,PT2100,1,10895000
5853,98961,4/00/12 00:00:00,Pets,PT2300,1,10895000
5854,98961,4/00/12 00:00:00,Pets,PT2300,1,10895000
5855,98961,4/00/12 00:00:00,Pets,PT3200,1,10895000
5856,103828,5/00/19 00:00:00,Toys,TY1200,1,10895000
5857,113530,7/00/18 00:00:00,Toys,TY4100,1,10895000
5858,129967,10/00/14 00:00:00,Sports,SP1000,1,10895000
5859,144252,12/00/28 00:00:00,Gardening,GD1300,1,10895000
5860,156178,03/01/2002 0:00:00,Toys,TY3300,4,10895000
5861,157714,03/01/10 0:00:00,Pets,PT4500,1,10895000
5862,135450,8/97/5 00:00:00,Software,SW2842,1,11020000
5863,141370,9/97/5 00:00:00,Pets,PT1300,3,11020000
5864,144445,9/97/21 00:00:00,Sports,SP1500,1,11020000
5865,144445,9/97/21 00:00:00,Sports,SP1600,3,11020000
5866,144445,9/97/21 00:00:00,Sports,SP2700,3,11020000
5867,144445,9/97/21 00:00:00,Sports,SP3000,1,11020000
5868,159027,12/97/8 00:00:00,Toys,TY3600,1,11020000
5869,171132,2/98/16 00:00:00,Pets,PT2100,1,11020000
5870,175282,3/98/10 00:00:00,Sports,SP2300,1,11020000
5871,204240,7/98/17 00:00:00,Sports,SP2200,1,11020000
5872,204240,7/98/17 00:00:00,Sports,SP2400,1,11020000
5873,204240,7/98/17 00:00:00,Sports,SP2700,1,11020000
5874,204240,7/98/17 00:00:00,Sports,SP3000,1,11020000
5875,216508,9/98/7 00:00:00,Toys,TY1950,1,11020000
5876,216768,9/98/8 00:00:00,Sports,SP1400,1,11020000
5877,230222,11/98/4 00:00:00,Pets,PT3300,1,11020000
5878,135450,11/00/12 00:00:00,Software,SW2842,1,11020000
5879,141370,12/00/13 00:00:00,Pets,PT1300,3,11020000
5880,144445,12/00/29 00:00:00,Sports,SP1500,1,11020000
5881,144445,12/00/29 00:00:00,Sports,SP1600,3,11020000
5882,144445,12/00/29 00:00:00,Sports,SP2700,3,11020000
5883,144445,12/00/29 00:00:00,Sports,SP3000,1,11020000
5884,159027,03/01/17 0:00:00,Toys,TY3600,1,11020000
5885,171132,05/01/26 0:00:00,Pets,PT2100,1,11020000
5886,111113,3/97/27 00:00:00,Sports,SP3300,1,11145000
5887,112100,4/97/2 00:00:00,Collectibles,CC1200,1,11145000
5888,124001,6/97/6 00:00:00,Sports,SP1100,1,11145000
5889,132214,7/97/19 00:00:00,Toys,TY2400,1,11145000
5890,137532,8/97/16 00:00:00,Sports,SP1400,2,11145000
5891,150958,10/97/26 00:00:00,Collectibles,CC1100,0,11145000
5892,178736,3/98/27 00:00:00,Toys,TY3100,1,11145000
5893,185296,4/98/26 00:00:00,Sports,SP1300,1,11145000
5894,194875,6/98/7 00:00:00,Gardening,GD2300,2,11145000
5895,199123,6/98/25 00:00:00,Sports,SP2700,3,11145000
5896,205407,7/98/22 00:00:00,Toys,TY4800,4,11145000
5897,236518,12/98/1 00:00:00,Pets,PT1000,1,11145000
5898,236518,12/98/1 00:00:00,Pets,PT1100,1,11145000
5899,236518,12/98/1 00:00:00,Pets,PT3500,1,11145000
5900,111113,7/00/4 00:00:00,Sports,SP3300,1,11145000
5901,112100,7/00/10 00:00:00,Collectibles,CC1200,1,11145000
5902,124001,9/00/13 00:00:00,Sports,SP1100,1,11145000
5903,132214,10/00/26 00:00:00,Toys,TY2400,1,11145000
5904,137532,11/00/23 00:00:00,Sports,SP1400,2,11145000
5905,150958,02/01/2002 0:00:00,Collectibles,CC1100,0,11145000
5906,111604,3/97/30 00:00:00,Toys,TY1100,1,11260000
5907,111604,3/97/30 00:00:00,Toys,TY1100,1,11260000
5908,111604,3/97/30 00:00:00,Toys,TY1700,1,11260000
5909,111604,3/97/30 00:00:00,Toys,TY2500,1,11260000
5910,121235,5/97/22 00:00:00,Gardening,GD1200,3,11260000
5911,132560,7/97/21 00:00:00,Software,SW2288,1,11260000
5912,132560,7/97/21 00:00:00,Software,SW7573,1,11260000
5913,132560,7/97/21 00:00:00,Software,SW8241,1,11260000
5914,155595,11/97/20 00:00:00,Sports,SP2300,1,11260000
5915,177287,3/98/20 00:00:00,Sports,SP2300,1,11260000
5916,181761,4/98/10 00:00:00,Gardening,GD3300,1,11260000
5917,227165,10/98/22 00:00:00,Toys,TY2100,1,11260000
5918,227854,10/98/25 00:00:00,Toys,TY5100,3,11260000
5919,111604,7/00/7 00:00:00,Toys,TY1100,1,11260000
5920,111604,7/00/7 00:00:00,Toys,TY1100,1,11260000
5921,111604,7/00/7 00:00:00,Toys,TY1700,1,11260000
5922,111604,7/00/7 00:00:00,Toys,TY2500,1,11260000
5923,121235,8/00/29 00:00:00,Gardening,GD12)),3,11260000
5924,132560,10/00/28 00:00:00,Software,SW2288,1,11260000
5925,132560,10/00/28 00:00:00,Software,SW7573,1,11260000
5926,132560,10/00/28 00:00:00,Software,SW8241,1,11260000
5927,155595,02/01/27 0:00:00,Sports,SP2300,1,11260000
5928,113324,4/97/9 00:00:00,Sports,SP3200,1,11275000
5929,114721,4/97/17 00:00:00,Gardening,GD3200,2,11275000
5930,154864,11/97/16 00:00:00,Sports,SP14OO,3,11275000
5931,189098,5/98/13 00:00:00,Pets,PT1200,1,11275000
5932,189098,5/98/13 00:00:00,Pets,PT4200,2,11275000
5933,201024,7/98/3 00:00:00,Sports,SP1400,1,11275000
5934,221498,9/98/28 00:00:00,Gardening,GD1200,1,11275000
5935,221498,9/98/28 00:00:00,Gardening,gd2200,1,11275000
5936,221498,9/98/28 00:00:00,Gardening,GD3000,1,11275000
5937,234881,11/98/24 00:00:00,Sports,SP3300,1,11275000
5938,113324,7/00/17 00:00:00,Sports,SP3200,1,11275000
5939,114721,7/00/25 00:00:00,Gardening,GD3200,2,11275000
5940,154864,02/01/23 0:00:00,Sports,SP1400,3,11275000
5941,106886,3/97/1 00:00:00,Gardening,GD2200,1,11328000
5942,106886,3/97/1 00:00:00,Gardening,GD4100,2,11328000
5943,106886,3/97/1 00:00:00,Gardening,GD4300,1,11328000
5944,123093,6/97/1 00:00:00,Sports,SP2200,1,11328000
5945,136622,8/97/11 00:00:00,Pets,PT1400,1,11328000
5946,150149,10/97/22 00:00:00,Pets,PT4100,1,11328000
5947,155225,11/97/18 00:00:00,Pets,PT3200,2,11328000
5948,155225,11/97/18 00:00:00,Pets,PT3400,4,11328000
5949,158669,12/97/6 00:00:00,Toys,TY2300,1,11328000
5950,177705,3/98/22 00:00:00,Gardening,GD2400,1,11328000
5951,177705,3/98/22 00:00:00,Gardening,GD3400,1,11328000
5952,177705,3/98/22 00:00:00,Gardening,GD4000,3,11328000
5953,177705,3/98/22 00:00:00,Gardening,GD4000,1,11328000
5954,181762,4/98/10 00:00:00,Gardening,GD3000,1,11328000
5955,182436,4/98/13 00:00:00,Gardening,GD1200,1,11328000
5956,190976,5/98/21 00:00:00,Pets,PT4100,3,11328000
5957,201996,7/98/7 00:00:00,Gardening,GD1200,1,11328000
5958,201996,7/98/7 00:00:00,Gardening,GD2300,1,11328000
5959,201996,7/98/7 00:00:00,Gardening,GD2300,1,11328000
5960,201996,7/98/7 00:00:00,Gardening,GD4300,4,11328000
5961,212280,8/98/20 00:00:00,Pets,PT2300,1,11328000
5962,106886,6/00/8 00:00:00,Gardening,GD2200,1,11328000
5963,106886,6/00/8 00:00:00,Gardening,GD4100,2,11328000
5964,106886,6/00/8 00:00:00,Gardening,GD4300,1,11328000
5965,123093,9/00/8 00:00:00,Sports,SP2200,1,11328000
5966,136622,11/00/18 00:00:00,Pets,PT1400,1,11328000
5967,150149,01/01/29 0:00:00,Pets,PT4100,1,11328000
5968,155225,02/01/25 0:00:00,Pets,PT3200,2,11328000
5969,155225,02/01/25 0:00:00,Pets,PT3400,4,11328000
5970,158669,03/01/15 0:00:00,Toys,TY2300,1,11328000
5971,110109,3/97/21 00:00:00,Gardening,GD3100,3,11400000
5972,137537,8/97/16 00:00:00,Sports,SP2500,3,11400000
5973,151693,10/97/30 00:00:00,Software,SW4792,4,11400000
5974,159215,12/97/9 00:00:00,Sports,SP1200,1,11400000
5975,159215,12/97/9 00:00:00,Sports,SP1400,1,11400000
5976,159215,12/97/9 00:00:00,Sports,SP1500,1,11400000
5977,159215,12/97/9 00:00:00,Sports,SP2000,1,11400000
5978,177933,3/98/23 00:00:00,Sports,SP1500,1,11400000
5979,213005,8/98/23 00:00:00,Toys,TY1750,1,11400000
5980,213005,8/98/23 00:00:00,Toys,TY1850,3,11400000
5981,213005,8/98/23 00:00:00,Toys,TY2700,1,11400000
5982,217265,9/98/10 00:00:00,Toys,TY1100,1,11400000
5983,217265,9/98/10 00:00:00,Toys,TY1500,4,11400000
5984,217265,9/98/10 00:00:00,Toys,TY3400,1,11400000
5985,217265,9/98/10 00:00:00,Toys,TY5400,1,11400000
5986,226222,10/98/18 00:00:00,Software,sw2782,1,11400000
5987,236999,12/98/3 00:00:00,Pets,PT1400,1,11400000
5988,236999,12/98/3 00:00:00,Pets,PT2000,3,11400000
5989,236999,12/98/3 00:00:00,Pets,PT2200,1,11400000
5990,238899,12/98/11 00:00:00,Toys,TY4100,1,11400000
5991,110109,6/00/28 00:00:00,Gardening,GD3100,3,11400000
5992,137537,11/00/23 00:00:00,Sports,SP2500,3,11400000
5993,151693,02/01/2006 0:00:00,Software,SW4792,4,11400000
5994,159215,03/01/18 0:00:00,Sports,SP1200,1,11400000
5995,159215,03/01/18 0:00:00,Sports,SP1400,1,11400000
5996,159215,03/01/18 0:00:00,Sports,SP1500,1,11400000
5997,159215,03/01/18 0:00:00,Sports,SP2000,1,11400000
5998,103305,2/97/5 00:00:00,Pets,PT4500,1,11525000
5999,110451,3/97/23 00:00:00,Gardening,GD4000,1,11525000
6000,121407,5/97/23 00:00:00,Software,SW4575,1,11525000
6001,125551,6/97/14 00:00:00,Collectibles,CC43)),3,11525000
6002,219637,9/98/20 00:00:00,Toys,TY2100,1,11525000
6003,222464,10/98/2 00:00:00,Pets,PT4300,1,11525000
6004,235339,11/98/26 00:00:00,Software,SW3049,1,11525000
6005,103305,5/00/15 00:00:00,Pets,PT4500,1,11525000
6006,110451,6/00/30 00:00:00,Gardening,GD4000,1,11525000
6007,121407,8/00/30 00:00:00,Software,SW4575,1,11525000
6008,125551,9/00/21 00:00:00,Collectibles,CC4300,3,11525000
6009,138083,8/97/19 00:00:00,Software,SW1828,1,11569000
6010,140014,8/97/29 00:00:00,Sports,SP2000,1,11569000
6011,142889,9/97/13 00:00:00,Pets,PT1300,3,11569000
6012,158673,12/97/6 00:00:00,Toys,TY2700,1,11569000
6013,177710,3/98/22 00:00:00,Pets,PT1300,1,11569000
6014,197531,6/98/18 00:00:00,Sports,SP3200,3,11569000
6015,200337,6/98/30 00:00:00,Software,SW8511,4,11569000
6016,201513,7/98/5 00:00:00,Sports,SP2600,1,11569000
6017,201513,7/98/5 00:00:00,Sports,SP3000,4,11569000
6018,201513,7/98/5 00:00:00,Sports,SP3300,1,11569000
6019,232091,11/98/12 00:00:00,Collectibles,CC3100,2,11569000
6020,242086,12/98/25 00:00:00,Pets,PT1200,1,11569000
6021,138083,11/00/26 00:00:00,Software,sw1828,1,11569000
6022,140014,12/00/6 00:00:00,Sports,SP2000,1,11569000
6023,142889,12/00/21 00:00:00,Pets,PT1300,3,11569000
6024,158673,03/01/15 0:00:00,Toys,TY2700,1,11569000
6025,104834,2/97/16 00:00:00,Gardening,GD4300,1,11614000
6026,117853,5/97/4 00:00:00,Software,SW1526,4,11614000
6027,118016,5/97/5 00:00:00,Toys,TY1650,1,11614000
6028,118016,5/97/5 00:00:00,Toys,TY2100,1,11614000
6029,118016,5/97/5 00:00:00,Toys,TY4700,1,11614000
6030,118016,5/97/5 00:00:00,Toys,TY5300,1,11614000
6031,123821,6/97/5 00:00:00,Pets,PT4100,4,11614000
6032,140784,9/97/2 00:00:00,Pets,PT2400,3,11614000
6033,154869,11/97/16 00:00:00,Sports,SP1300,4,11614000
6034,163805,1/98/3 00:00:00,Software,SW4792,1,11614000
6035,173703,3/98/2 00:00:00,Gardening,GD4200,2,11614000
6036,202679,7/98/10 00:00:00,Gardening,GD1300,4,11614000
6037,203592,7/98/14 00:00:00,Sports,SP2000,1,11614000
6038,207987,8/98/2 00:00:00,Software,SW7271,1,11614000
6039,104834,5/00/26 00:00:00,Gardening,GD4300,1,11614000
6040,117853,8/00/11 00:00:00,Software,SW1526,4,11614000
6041,118016,8/00/12 00:00:00,Toys,TY1650,1,11614000
6042,118016,8/00/12 00:00:00,Toys,TY2100,1,11614000
6043,118016,8/00/12 00:00:00,Toys,TY4700,1,11614000
6044,118016,8/00/12 00:00:00,Toys,TY5300,1,11614000
6045,123821,9/00/12 00:00:00,Pets,PT4100,4,11614000
6046,140784,12/00/10 00:00:00,Pets,PT2400,3,11614000
6047,154869,02/01/23 0:00:00,Sports,SP1300,4,11614000
6048,163805,04/01/12 0:00:00,Software,SW4792,1,11614000
6049,114064,4/97/13 00:00:00,Sports,SP2600,3,11615000
6050,122341,5/97/28 00:00:00,Software,SW3909,1,11615000
6051,122341,5/97/28 00:00:00,Software,SW4155,2,11615000
6052,122341,5/97/28 00:00:00,Software,SW4550,1,11615000
6053,122341,5/97/28 00:00:00,Software,SW7585,4,11615000
6054,123278,6/97/2 00:00:00,Toys,TY4200,1,11615000
6055,143864,9/97/18 00:00:00,Toys,TY3700,1,11615000
6056,143864,9/97/18 00:00:00,Toys,TY4300,3,11615000
6057,143864,9/97/18 00:00:00,Toys,TY4700,2,11615000
6058,163003,12/97/29 00:00:00,Pets,PT1OOO,1,11615000
6059,165302,1/98/13 00:00:00,Sports,SP2300,1,11615000
6060,172982,2/98/26 00:00:00,Gardening,GD1300,4,11615000
6061,217487,9/98/11 00:00:00,Pets,PT3500,1,11615000
6062,114064,7/00/21 00:00:00,Sports,SP2600,3,11615000
6063,122341,9/00/4 00:00:00,Software,SW3909,1,11615000
6064,122341,9/00/4 00:00:00,Software,SW4155,2,11615000
6065,122341,9/00/4 00:00:00,Software,SW4550,1,11615000
6066,122341,9/00/4 00:00:00,Software,SW7585,4,11615000
6067,123278,9/00/9 00:00:00,Toys,TY4200,1,11615000
6068,143864,12/00/26 00:00:00,Toys,TY3700,1,11615000
6069,143864,12/00/26 00:00:00,Toys,TY4300,3,11615000
6070,143864,12/00/26 00:00:00,Toys,TY4700,2,11615000
6071,163003,04/01/2007 0:00:00,Pets,PT1000,1,11615000
6072,165302,04/01/22 0:00:00,Sports,SP2300,1,11615000
6073,98849,1/97/2 00:00:00,Sports,SP2400,2,11650000
6074,104559,2/97/14 00:00:00,Pets,PT2200,3,11650000
6075,112422,4/97/4 00:00:00,Toys,TY5400,4,11650000
6076,126650,6/97/20 00:00:00,Sports,SP1000,1,11650000
6077,126650,6/97/20 00:00:00,Sports,SP1500,1,11650000
6078,126650,6/97/20 00:00:00,Sports,SP2300,1,11650000
6079,126650,6/97/20 00:00:00,Sports,SP2700,4,11650000
6080,139821,8/97/28 00:00:00,Sports,SP3300,1,11650000
6081,152981,11/97/6 00:00:00,Toys,TY1750,1,11650000
6082,166124,1/98/18 00:00:00,Sports,SP3300,1,11650000
6083,197287,6/98/17 00:00:00,Sports,SP3100,1,11650000
6084,200080,6/98/29 00:00:00,Sports,SP1000,3,11650000
6085,200080,6/98/29 00:00:00,Sports,SP1300,1,11650000
6086,200080,6/98/29 00:00:00,Sports,SP2300,2,11650000
6087,200080,6/98/29 00:00:00,Sports,SP3100,3,11650000
6088,207990,8/98/2 00:00:00,Toys,TY1700,1,11650000
6089,214160,8/98/28 00:00:00,Sports,SP2500,1,11650000
6090,219147,9/98/18 00:00:00,Pets,PT1100,1,11650000
6091,225078,10/98/13 00:00:00,Toys,TY4100,3,11650000
6092,98849,4/00/11 00:00:00,Sports,SP2400,2,11650000
6093,104559,5/00/24 00:00:00,Pets,PT2200,3,11650000
6094,112422,7/00/12 00:00:00,Toys,TY5400,4,11650000
6095,126650,9/00/27 00:00:00,Sports,SP1000,1,11650000
6096,126650,9/00/27 00:00:00,Sports,SP1500,1,11650000
6097,126650,9/00/27 00:00:00,Sports,SP2300,1,11650000
6098,126650,9/00/27 00:00:00,Sports,SP2700,4,11650000
6099,139821,12/00/5 00:00:00,Sports,SP3300,1,11650000
6100,152981,02/01/13 0:00:00,Toys,TY1750,1,11650000
6101,166124,04/01/27 0:00:00,Sports,SP3300,1,11650000
6102,105634,2/97/21 00:00:00,Pets,PT4400,4,11775000
6103,110610,3/97/24 00:00:00,Sports,SP1600,3,11775000
6104,140788,9/97/2 00:00:00,Gardening,GD1600,1,11775000
6105,141550,9/97/6 00:00:00,Gardening,GD2100,1,11775000
6106,141550,9/97/6 00:00:00,Gardening,GD2300,1,11775000
6107,141550,9/97/6 00:00:00,Gardening,GD4000,1,11775000
6108,142291,9/97/10 00:00:00,Pets,PT2200,1,11775000
6109,146692,10/97/3 00:00:00,Toys,TY1800,4,11775000
6110,146692,10/97/3 00:00:00,Toys,TY1950,1,11775000
6111,146692,10/97/3 00:00:00,Toys,TY4800,3,11775000
6112,154288,11/97/13 00:00:00,Software,SW7013,4,11775000
6113,154288,11/97/13 00:00:00,Software,SW7573,1,11775000
6114,167604,1/98/27 00:00:00,Toys,TY2400,1,11775000
6115,181525,4/98/9 00:00:00,Pets,PT3500,1,11775000
6116,189324,5/98/14 00:00:00,Gardening,GD1200,1,11775000
6117,189324,5/98/14 00:00:00,Gardening,GD2100,1,11775000
6118,189324,5/98/14 00:00:00,Gardening,GD4200,1,11775000
6119,191870,5/98/25 00:00:00,Gardening,GD3100,1,11775000
6120,241637,12/98/23 00:00:00,Sports,SP2300,1,11775000
6121,241637,12/98/23 00:00:00,Sports,SP2300,2,11775000
6122,241637,12/98/23 00:00:00,Sports,SP2400,1,11775000
6123,241637,12/98/23 00:00:00,Sports,SP3400,1,11775000
6124,105634,5/00/31 00:00:00,Pets,PT4400,4,11775000
6125,110610,7/00/1 00:00:00,Sports,SP1600,3,11775000
6126,140788,12/00/10 00:00:00,Gardening,GD1600,1,11775000
6127,141550,12/00/14 00:00:00,Gardening,GD2100,1,11775000
6128,141550,12/00/14 00:00:00,Gardening,GD2300,1,11775000
6129,141550,12/00/14 00:00:00,Gardening,GD4000,1,11775000
6130,142291,12/00/18 00:00:00,Pets,PT2200,1,11775000
6131,146692,01/01/10 0:00:00,Toys,TY1800,4,11775000
6132,146692,01/01/10 0:00:00,Toys,TY1950,1,11775000
6133,146692,01/01/10 0:00:00,Toys,TY4800,3,11775000
6134,154288,02/01/20 0:00:00,Software,SW7013,4,11775000
6135,154288,02/01/20 0:00:00,Software,SW7573,1,11775000
6136,167604,05/01/2006 0:00:00,Toys,TY2400,1,11775000
6137,104836,2/97/16 00:00:00,Gardening,GD3000,1,11807000
6138,106735,2/97/28 00:00:00,Pets,PT1000,1,11807000
6139,106735,2/97/28 00:00:00,Pets,PT3400,1,11807000
6140,106735,2/97/28 00:00:00,Pets,PT4200,1,11807000
6141,114907,4/97/18 00:00:00,Pets,PT4100,4,11807000
6142,123472,6/97/3 00:00:00,Toys,TY5300,1,11807000
6143,133911,7/97/28 00:00:00,Sports,SP2500,3,11807000
6144,161129,12/97/19 00:00:00,Sports,SP1500,3,11807000
6145,161129,12/97/19 00:00:00,Sports,SP2400,4,11807000
6146,161129,12/97/19 00:00:00,Sports,SP2600,1,11807000
6147,161129,12/97/19 00:00:00,Sports,SP2700,1,11807000
6148,165152,1/98/12 00:00:00,Gardening,GD2400,1,11807000
6149,176908,3/98/18 00:00:00,Toys,TY4400,1,11807000
6150,186199,4/98/30 00:00:00,Toys,TY1100,1,11807000
6151,209910,8/98/10 00:00:00,Pets,PT3400,1,11807000
6152,228112,10/98/26 00:00:00,Sports,SP2700,1,11807000
6153,104836,5/00/26 00:00:00,Gardening,GD3000,1,11807000
6154,106735,6/00/7 00:00:00,Pets,PT1000,1,11807000
6155,106735,6/00/7 00:00:00,Pets,PT3400,1,11807000
6156,106735,6/00/7 00:00:00,Pets,PT4200,1,11807000
6157,114907,7/00/26 00:00:00,Pets,PT4100,4,11807000
6158,123472,9/00/10 00:00:00,Toys,TY5300,1,11807000
6159,133911,11/00/4 00:00:00,Sports,SP2500,3,11807000
6160,161129,03/01/28 0:00:00,Sports,SP1500,3,11807000
6161,161129,03/01/28 0:00:00,Sports,SP2400,4,11807000
6162,161129,03/01/28 0:00:00,Sports,SP2600,1,11807000
6163,161129,03/01/28 0:00:00,Sports,SP2700,1,11807000
6164,165152,04/01/21 0:00:00,Gardening,GD2400,1,11807000
6165,108922,3/97/14 00:00:00,Sports,SP1300,1,11900000
6166,130530,7/97/10 00:00:00,Sports,SP1500,1,11900000
6167,137195,8/97/14 00:00:00,Sports,SP1300,1,11900000
6168,161755,12/97/22 00:00:00,Pets,PT1400,1,11900000
6169,163006,12/97/29 00:00:00,Sports,SP3000,2,11900000
6170,163006,12/97/29 00:00:00,Sports,SP3000,1,11900000
6171,163006,12/97/29 00:00:00,Sports,SP3400,1,11900000
6172,163006,12/97/29 00:00:00,Sports,SP3400,3,11900000
6173,165452,1/98/14 00:00:00,Sports,SP1200,3,11900000
6174,174701,3/98/7 00:00:00,Gardening,GD4300,1,11900000
6175,175495,3/98/11 00:00:00,Sports,SP1600,1,11900000
6176,184889,4/98/24 00:00:00,Pets,PT3500,1,11900000
6177,188877,5/98/12 00:00:00,Toys,TY3300,3,11900000
6178,190984,5/98/21 00:00:00,Software,SW1991,2,11900000
6179,205675,7/98/23 00:00:00,Toys,TY2100,3,11900000
6180,221979,9/98/30 00:00:00,Pets,PT1400,1,11900000
6181,221979,9/98/30 00:00:00,Pets,PT4200,4,11900000
6182,229534,11/98/1 00:00:00,Software,SW4155,2,11900000
6183,108922,6/00/21 00:00:00,Sports,SP1300,1,11900000
6184,130530,10/00/17 00:00:00,Sports,SP1500,1,11900000
6185,137195,11/00/21 00:00:00,Sports,SP1300,1,11900000
6186,161755,03/01/31 0:00:00,Pets,PT1400,1,11900000
6187,163006,04/01/2007 0:00:00,Sports,SP3000,2,11900000
6188,163006,04/01/2007 0:00:00,Sports,SP3000,1,11900000
6189,163006,04/01/2007 0:00:00,Sports,SP3400,1,11900000
6190,163006,04/01/2007 0:00:00,Sports,SP3400,3,11900000
6191,165452,04/01/23 0:00:00,Sports,SP1200,3,11900000
6192,114912,4/97/18 00:00:00,Pets,PT4200,1,12025000
6193,134543,7/97/31 00:00:00,Software,SW5493,4,12025000
6194,156965,11/97/27 00:00:00,Sports,SP2000,3,12025000
6195,171871,2/98/20 00:00:00,Pets,PT3300,4,12025000
6196,172610,2/98/24 00:00:00,Gardening,GD2100,1,12025000
6197,202197,7/98/8 00:00:00,Sports,SP3300,3,12025000
6198,213715,8/98/26 00:00:00,Toys,TY1650,1,12025000
6199,213715,8/98/26 00:00:00,Toys,TY3800,1,12025000
6200,213715,8/98/26 00:00:00,Toys,TY4400,1,12025000
